time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-3.0020087937719575,-4.647921466228302,21.74572975373214,5.968449046999442,0.10891282236458544,0.0,-2.6192834471732476,-4.8480036638109825,4.730670601567001,-0.0421442961557693,-0.05565328993879712,0.0,414.1509895999217,413.19500897527416,412.38107059669335,414.02715997739483
3.3600000000000025,-3.161066917974237,-4.944162055326913,22.027029580598978,5.96552618274654,0.10554289370099212,0.0,-2.682465416121374,-5.027136556361417,4.64595373001722,-0.06699500268743716,-0.05720961307948134,0.0,425.3517744574117,425.21614019591266,426.7689836316271,424.6402629769638
3.4200000000000026,-3.3239627351940664,-5.251502072510564,22.303998361576316,5.96162031874808,0.10290776448266303,0.0,-2.7472066111759306,-5.21804453203507,4.586084781967812,-0.06155186534177655,-0.025646146777106762,0.0,433.07821713482,435.7241532983565,433.89060810647726,434.3442035962647
3.4800000000000026,-3.4904048750132897,-5.569447414885807,22.57446979730616,5.95770070021298,0.10118740779437907,0.0,-2.800860074489243,-5.380761447714451,4.429877204718709,-0.07420775245288679,-0.03554018360134165,0.0,400.30951354267887,399.4075844656848,401.85258086465245,400.6996842072952
3.5400000000000027,-3.660531034269109,-5.898771536406037,22.84000393171196,5.953597539299244,0.0986475366491657,0.0,-2.869826864937344,-5.597202478976304,4.420652176609701,-0.05874133023576725,-0.061542226699384424,0.0,453.1796816173425,451.08321320791515,450.1131496947955,451.3597964907825
3.6000000000000028,-3.834813287315181,-6.241391537167011,23.105487988363816,5.95091695113415,0.0945908434463707,0.0,-2.9392486521274974,-5.823867827956119,4.428180322361269,-0.025668893677619965,-0.08391283805790457,0.0,459.81700880879794,458.03751764354973,456.1240441850319,458.7568248604348
3.660000000000003,-4.013078336376652,-6.597312060695319,23.37022071383924,5.949241042513563,0.08964623728399523,0.0,-3.0025439130850966,-6.040541068404035,4.3959051607497885,-0.03289162567711753,-0.07956408569080084,0.0,447.4302247899067,447.77874146234814,445.37979259651325,444.7883225122753
3.720000000000003,-4.19522348645914,-6.966893517351244,23.634611132725365,5.947653963335728,0.08479097713059058,0.0,-3.06853256476992,-6.279170287386829,4.41644316626437,-0.015961053722955216,-0.08378128752805891,0.0,465.4129069724981,465.07767652521784,462.9439748029447,464.2743684654599
3.780000000000003,-4.381175038774776,-7.350600661045237,23.899370295424397,5.946332861185084,0.07941785130932466,0.0,-3.1294341214963732,-6.511421122500556,4.408381588321952,-0.03828391793890584,-0.10474662866505485,0.0,456.926172934806,455.2446151473371,457.90832843754947,456.1286010788981
3.840000000000003,-4.570305726203836,-7.746707550421517,24.158937984965952,5.944041917251225,0.07317526415942321,0.0,-3.174635386107851,-6.692858075912823,4.244231593617031,-0.037980180394213595,-0.10267308986328925,0.0,402.8755299381943,403.0523710713587,404.1098918789404,404.1364152565092
3.900000000000003,-4.762066060195236,-8.153734501375554,24.408408120080317,5.9416414105060085,0.06721378718303672,0.0,-3.217106741398116,-6.875456996662661,4.071809625144137,-0.04440814436174893,-0.09344260770004832,0.0,398.9104830388354,399.742951276288,400.2214445146401,399.63477638185714
3.960000000000003,-4.956688325600272,-8.573725989841996,24.65281273729328,5.939200954691476,0.06169442587987373,0.0,-3.2698352921835063,-7.124757618200101,4.07434493800178,-0.03409473527711401,-0.08923258517074087,0.0,459.15142484939645,459.4785490420788,459.6043666273028,460.42039946503803
4.020000000000002,-5.154462087102544,-9.009221203205344,24.89847934096232,5.936785088746628,0.056373013975655084,0.0,-3.3221332914006187,-7.3921790176091555,4.113650629470931,-0.056954346734742506,-0.08762763166792076,0.0,472.3980104777524,472.51574412995683,474.16163094148806,472.4009837455278
